timestamp,x,y,z
1773712762199.452,6.28285561125,2.7678185006164018,1.6689265111478815
1773712762216.198,0.0,0.0,0.0
1773712762232.977,6.056041831619587,2.814714564749303,1.7832348525574153
1773712762249.7893,6.026882854285703,2.877316835672061,1.8489728423158192
1773712762266.6743,0.0,0.0,0.0
1773712762283.414,1.2496944889858757,0.15812020064808874,0.8278580129089553
1773712762300.238,1.2016677333327563,0.15767174807732787,0.8270928140284077
1773712762316.978,1.159906144676071,0.16020556671398556,0.8243661778281207
1773712762333.7705,1.1280588274114325,0.1609624669994305,0.8227495464262425
1773712762350.7075,1.1310650223323018,0.19261757930860324,0.821856182905294
1773712762367.7454,1.0632396777824056,0.17901716095384035,0.8039020814555471
1773712762384.1487,1.0214362239983057,0.17849985769997478,0.7891030692642692
1773712762400.9695,0.9788995698355719,0.17274752837116325,0.773818988597321
1773712762417.8193,0.9692203483045109,0.20186930141909987,0.7596866076209761
1773712762434.6091,0.9303417872160001,0.20148676743226546,0.7352458623688155
1773712762451.3972,0.9356754981020198,0.2428740090767716,0.7188740295615552
1773712762468.1528,0.8926191710786121,0.24149596181971378,0.6893536207100488
1773712762485.0537,0.8323414592964701,0.22057684363074137,0.6546969302263035
1773712762501.8245,0.8050998358944766,0.23408371932409533,0.6199478147260734
1773712762518.5808,0.0,0.0,0.0
1773712762535.459,0.0,0.0,0.0
1773712762552.148,0.0,0.0,0.0
1773712762568.9,0.6411665441461166,0.22404287420336444,0.4538134583354627
1773712762585.736,0.6467627358454012,0.27129639119659066,0.404889424387889
1773712762602.5322,0.6148127409643166,0.27553846810127536,0.3590642766166836
1773712762619.3972,3.4170344587272035,3.492715021792191,-0.08223982033195013
1773712762636.1067,0.556949703327588,0.2901965370718278,0.24324372933507632
1773712762653.1443,0.5012476902644445,0.27007943916699917,0.19234499013685152
1773712762669.7598,0.0,0.0,0.0
1773712762686.5168,0.0,0.0,0.0
1773712762703.3145,0.0,0.0,0.0
1773712762720.1145,0.0,0.0,0.0
1773712762737.0347,0.0,0.0,0.0
1773712762753.8457,0.0,0.0,0.0
1773712762770.515,0.0,0.0,0.0
1773712762787.4297,0.0,0.0,0.0
1773712762804.082,0.0,0.0,0.0
1773712762821.1284,0.0,0.0,0.0
1773712762837.8015,0.0,0.0,0.0
1773712762854.5664,0.0,0.0,0.0
1773712762871.364,0.0,0.0,0.0
1773712762888.1067,0.0,0.0,0.0
1773712762904.9597,0.0,0.0,0.0
1773712762921.9895,0.0,0.0,0.0
1773712762938.511,0.0,0.0,0.0
1773712762955.3684,0.0,0.0,0.0
1773712762972.0889,0.0,0.0,0.0
1773712762989.0027,0.0,0.0,0.0
1773712763005.9138,0.0,0.0,0.0
1773712763022.49,0.0,0.0,0.0
1773712763039.3835,0.0,0.0,0.0
1773712763056.084,0.0,0.0,0.0
1773712763072.9695,0.0,0.0,0.0
1773712763089.7627,0.0,0.0,0.0
1773712763106.4631,0.0,0.0,0.0
1773712763123.3643,0.0,0.0,0.0
1773712763140.069,0.0,0.0,0.0
1773712763156.985,0.0,0.0,0.0
1773712763173.7417,0.0,0.0,0.0
1773712763190.4507,0.0,0.0,0.0
1773712763190.4507,0.0,0.0,0.0
1773712763207.266,0.0,0.0,0.0
1773712763224.0713,0.0,0.0,0.0
1773712763240.87,0.0,0.0,0.0
1773712763257.796,0.0,0.0,0.0
1773712763274.4255,0.0,0.0,0.0
1773712763291.3296,0.0,0.0,0.0
1773712763308.004,0.0,0.0,0.0
1773712763324.9487,0.0,0.0,0.0
1773712763341.775,0.0,0.0,0.0
1773712763358.466,0.0,0.0,0.0
1773712763375.448,0.0,0.0,0.0
1773712763392.026,0.0,0.0,0.0
1773712763408.9924,0.0,0.0,0.0
1773712763425.756,0.0,0.0,0.0
1773712763442.421,0.0,0.0,0.0
1773712763459.2974,0.0,0.0,0.0
1773712763476.0193,0.0,0.0,0.0
1773712763492.856,0.0,0.0,0.0
1773712763509.7212,0.0,0.0,0.0
1773712763526.4287,0.0,0.0,0.0
1773712763543.277,0.0,0.0,0.0
1773712763560.0005,1.5315574310913584,0.5087967022483998,-0.26049278468
1773712763576.8972,0.0,0.0,0.0
1773712763593.6372,0.0,0.0,0.0
1773712763610.4119,0.0,0.0,0.0
1773712763627.2466,0.0,0.0,0.0
1773712763644.006,1.4356398429099166,0.6385754923274097,-0.22980399409698424
1773712763660.953,0.0,0.0,0.0
1773712763677.7056,0.0,0.0,0.0
1773712763694.4111,0.0,0.0,0.0
1773712763711.2944,0.0,0.0,0.0
1773712763727.9875,0.0,0.0,0.0
1773712763744.993,0.0,0.0,0.0
1773712763761.714,1.2344233314221555,0.658842487951901,-0.1794209201006687
1773712763778.4531,0.0,0.0,0.0
1773712763795.3064,0.0,0.0,0.0
